"Austria","Belarus","Belgium","Bulgaria","Croatia","Czechia","Denmark","Estonia","Finland","France","Georgia","Germany","Greece","Hungary","Iceland","Ireland","Israel","Italy","Kazakhstan","Kyrgyzstan","Latvia","Lithuania","Luxembourg","Netherlands","Norway","Poland","Portugal","Republic.of.Moldova","Romania","Russian.Federation","Serbia","Slovakia","Slovenia","Spain","Sweden","Switzerland","Turkey","Ukraine","United.Kingdom","Uzbekistan","Canada","Mexico","Morocco","United.States.of.America"
0.00391264666782371,0.00329922652811375,0.00486170265134389,0.00375580481653049,0.00444248745349221,0.00376592798709096,0.00444705236885529,0.00328714322445831,0.00232915665492855,0.00526205066255547,0.00282429823113883,0.00424619400694627,0.00456753918087491,0.00399972008472668,0.00280480559949451,0.00502270461577229,0.00534630952678877,0.00489878906090307,0.00185618139112389,0.00176457234951394,0.00344938723556371,0.00354056394206162,0.0048015991523299,0.00480102247588427,0.00267219406234673,0.00378527652804049,0.00631073107716626,0.00332188209792979,0.00356908742102119,0.000787225135227668,0.00402577139082656,0.00364971479277563,0.00424255141162051,0.00532416888717284,0.00281969265978564,0.00387314312443708,0.00329197687960607,0.00318177381852583,0.00480608857580623,0.00262770428088365,0.000807486969495943,0.00757552970742211,0.00418443060454858,0.00323243694680728
0.00369428367347499,0.00350481453249908,0.00454993801693846,0.00373158577842222,0.00420248549340581,0.00360328048851896,0.00441581852820132,0.00320055060837307,0.00219625983105154,0.00505145240896546,0.00292255948442935,0.00416502677073052,0.00449107955494568,0.00366431595979614,0.00290548944970885,0.00517266084803533,0.0054742765133224,0.00479129135950296,0.00191171821427185,0.0016551588440822,0.00349179767460632,0.00372481650333914,0.00445635628596402,0.00470885369309128,0.00273041817255154,0.00389574067017583,0.0060997645900115,0.00329610439534925,0.00339582611725273,0.000810668483932847,0.00381603968666611,0.00342684903177235,0.00399445296108853,0.00511566565719824,0.00278987619083778,0.00383205479812217,0.00338310832020798,0.00330510796416224,0.00485472565430201,0.00257019194666425,0.000803595192371367,0.00762405451527242,0.00435724926108556,0.00331151171312632
0.00359397085032754,0.00334814679721648,0.00450728759182053,0.00356220569239825,0.00399468996808573,0.00354750190594896,0.00441377619869097,0.00327609681154026,0.00240911073213539,0.00492687380722841,0.00300551741305978,0.00404083439191833,0.00456150187042894,0.00359161538264428,0.00297225452453412,0.00534825881380918,0.00562983713282407,0.00460204714015439,0.00186977078453649,0.00159875035189055,0.00341077394973876,0.0035406175058752,0.00430622780156806,0.00470122425270846,0.00279470558953719,0.00365386084981217,0.00601890911869723,0.00322949926170264,0.00325505768301781,0.000821578312551577,0.00361308670509862,0.00342577007436615,0.00379380513297921,0.00490731543723833,0.00284284581800359,0.00367797058346361,0.00342774214821767,0.00314516096428424,0.0049884855262331,0.00258154524116699,0.000808677223646322,0.0074591172101787,0.0044518377176973,0.00318254011829577
0.00344106278977241,0.00327248683957953,0.00435122773557867,0.00339258482676904,0.00384746767567594,0.00348638615609347,0.00429343358778502,0.00331006167419496,0.00248117842518651,0.00473548141375521,0.00298876211870228,0.00396516060710646,0.00438634862073568,0.00345682585818712,0.00298920479220284,0.00524021021350363,0.00549412710066606,0.00451375828237471,0.00180863351799672,0.0015810566772128,0.00336233629465405,0.0034652140234656,0.00413708947385072,0.00455575177123221,0.00279917391436813,0.00364666591679284,0.00600163414879293,0.00309994849181717,0.00311536501324325,0.000827105464536185,0.00350932984712057,0.00324510983889736,0.00365217494413991,0.00497565026692824,0.00288183742779982,0.00338819077758011,0.00339235191306445,0.00305247255288065,0.00476204910638394,0.00255244039661488,0.000793592542566962,0.00747409363899558,0.00450970526001372,0.00301896699172787
0.00325734199143465,0.00334650288544845,0.00442748087246292,0.00327084741457068,0.00348863344388112,0.00337631782324457,0.00431913110075957,0.00341485591532242,0.00260469236297226,0.00475591479239087,0.00281758195890385,0.00385929615871531,0.00415359543064415,0.00319158093486126,0.00279172781546311,0.00525409705543164,0.00561345356528062,0.00419350530547452,0.0017944687850764,0.00173008539629239,0.00345380242264081,0.00348728388670896,0.00409542146925764,0.00458733210336614,0.00286943974128944,0.00358971505678804,0.00586492306357296,0.00307785354741026,0.0029231767253384,0.000834839814220142,0.00321389119887178,0.00306043047745383,0.00338676754215603,0.0049309501487934,0.00295598049138261,0.00332465588779291,0.00334746218282372,0.00306488213219872,0.00499599393027679,0.0026116845522476,0.000790121051880842,0.00751923471026556,0.00454856691430253,0.00298864080910031
0.00330364502038174,0.0032516945088691,0.0045658664612897,0.00319434434064405,0.00356900350280474,0.00350343104041744,0.00430315251918317,0.00342497674455702,0.00277017658267718,0.00484229519108107,0.00277105143298093,0.00407357481243976,0.00397450329985489,0.00314032305407509,0.00274034065367799,0.00524469756726473,0.00557776344187501,0.00412052999984257,0.00174373349051222,0.00177737130911167,0.00347995306574191,0.00350032783710201,0.00427738175586443,0.00471660120769093,0.0027775391162902,0.00365407577761613,0.00588423785925194,0.00310788410154692,0.00287735768882524,0.000823491996367596,0.00326542981566427,0.00308209982187029,0.00340060236531807,0.00509218670530763,0.00297848264899369,0.0033590817457135,0.0032477986717993,0.00306351467776437,0.00484513279241205,0.00272838024878093,0.000787064338381635,0.00752940333111698,0.00451014611264508,0.00299144873414929
0.00332252013446164,0.00335674141447348,0.00465503107573832,0.00340142802453283,0.00377443852494497,0.00346152505841407,0.00415848660025358,0.00327369146913174,0.00250530448040681,0.00486517889531048,0.00283890137104526,0.00403843410437918,0.00428598259773498,0.00328195886984331,0.00274581067676064,0.00497614281491124,0.00529605505214194,0.00420167062200593,0.0017983937808689,0.00174739203096339,0.00335586513529127,0.00348402897994552,0.00435824401961026,0.00471546191257715,0.00266796599320582,0.00360759941068151,0.00599855134841656,0.00310988688670952,0.00299430177349666,0.000826099958139303,0.00346796254202002,0.00316722122345752,0.00355998927496481,0.00497529614214822,0.00270830618349388,0.00331120517696177,0.00326055961580753,0.00308953386831665,0.00469845082382323,0.00287533417461,0.000817676628470297,0.00743694403850019,0.0044191216019092,0.0029893568792506
0.00339087093599335,0.00300578222858025,0.00460242946374631,0.0036867152870987,0.00381194366046024,0.00351446121600351,0.00413878066067838,0.002980797934393,0.00228785410640392,0.00494396330820566,0.0028747866136684,0.00408768054155418,0.00460109213782269,0.00327294063756946,0.00271114720086594,0.00531956104097196,0.00524377861997526,0.00436330358267385,0.00177602870772568,0.00177662885159193,0.00302278411959253,0.00313199979690205,0.00444375549497028,0.00464390017695967,0.00256199826339792,0.00343279530831386,0.00599015249371982,0.00296571419250135,0.0031383867041659,0.000836721052593216,0.00365691777006083,0.00305953439661399,0.00354519582810489,0.00508799063567697,0.00258406726485666,0.00339660775456463,0.00331953860424484,0.00295424216261273,0.00484883412613828,0.00288333638007363,0.000876041053715126,0.00737206441836034,0.00428075777154352,0.00297093057286122
0.00347928663857934,0.00278450858114323,0.00491235767967158,0.00383844996590327,0.00382634898179884,0.00362299158298417,0.0041551859754932,0.00271240802776142,0.00204120444695843,0.00501868255898711,0.00289653655674205,0.00413796356750706,0.00465819005821629,0.00335670692811426,0.00288151182459854,0.00531393955704546,0.00520589562735795,0.00437190058580022,0.0017532745585786,0.00174470853010804,0.00285921467521178,0.00296670001446639,0.00456853353557189,0.00492559692780117,0.00239781665492825,0.00341563064490194,0.00582994548400716,0.00307015086532881,0.00319812753622604,0.000836455539398602,0.00374341247692107,0.00311792929961027,0.00361005861383794,0.0050402834609886,0.00245440006801329,0.00334859226190557,0.00342875826145507,0.00276129195282054,0.00506768975602334,0.0028938665190037,0.000868824822695134,0.00719359990301179,0.00427609627290961,0.00292617268141319
0.00357377319932432,0.00276148022984271,0.00500910966415316,0.00384939942789627,0.00373067079614364,0.00378633064732505,0.00416398709780501,0.00277800862169193,0.00185861760024866,0.00502083630155242,0.00278679161920018,0.00432318880133373,0.00439736921316008,0.00342849528850828,0.00293074027167161,0.00548525008942218,0.00558345927865295,0.00434098178700582,0.0017706690264692,0.00175182923477498,0.00289696126085107,0.00301015628518436,0.00480843633460932,0.00505137601436651,0.00241503870530978,0.00347336752450068,0.00575834366310543,0.002875284942771,0.00320627021474158,0.000803227373821186,0.00367870817279043,0.00329988863085437,0.00358476358505026,0.00494434285640805,0.00242919496733467,0.00352964222065853,0.00335572754742643,0.00257034168660305,0.00508284635615299,0.00284711023112602,0.000804651091995615,0.00739105889498079,0.00401599392658615,0.00296946639065277
0.00345573421594413,0.00282854271961549,0.00479040990037767,0.00384026368916689,0.00377822713721535,0.00357982362246983,0.00390144119584688,0.00296776819693504,0.00213348821386879,0.00499555327486776,0.00268392237151899,0.00412324864650122,0.00449025427053636,0.00344617734826298,0.00288567210420032,0.00529181380528567,0.00571279638480065,0.00438545094041811,0.00180782400256805,0.00167021624835185,0.00306200340367992,0.00307082694564064,0.00458345571263569,0.00477388789843073,0.00234941479985153,0.0034325273113092,0.00563763866141639,0.00298562521302245,0.00320268098435735,0.0008037356854602,0.00365489706828094,0.00333370994996339,0.00356920986121375,0.00482411851821208,0.00240368472108866,0.00345901449816709,0.00324967809951698,0.00279121121834516,0.00484665635274355,0.00274111289355196,0.000774115472096783,0.00770727441759542,0.00418779970795362,0.00299125782837178
0.00348742760261779,0.00281843963139539,0.00467364754034886,0.0035921737123665,0.00382603345355723,0.00364690543504716,0.0036210259103918,0.0027894791051716,0.00216257447005199,0.00490362497276998,0.00282042113283844,0.00407798793335962,0.00437242044941122,0.00335059720084285,0.00266374929350148,0.005145843159735,0.00565699237756764,0.00450701485766989,0.00178169207557342,0.00162074072570923,0.00287015993003535,0.0029544841543904,0.00456896485384233,0.00450075681863594,0.00241872259581706,0.00342871339119726,0.00571758022691627,0.00286445663116709,0.00298256688470559,0.000830045395209827,0.00357942075051051,0.00327808241667331,0.00361911220306997,0.00484630683883407,0.0023252232548738,0.00347659740929665,0.00328719685077934,0.00282470545330844,0.00454428699864845,0.00263660470640987,0.000802700322792423,0.00779643496903241,0.00438995164110291,0.00304342662046494
0.00347350868370037,0.00276626825167226,0.00430018598032931,0.00341616246796896,0.00380848808634631,0.00332970849295519,0.00389577934096274,0.00274015944337261,0.00204815013159457,0.00479571507420961,0.0029415258964593,0.00374568135856338,0.00430434800777568,0.00344935000404555,0.00303098597562168,0.00518684480919392,0.00548948835891132,0.00451401499968246,0.00176598529462249,0.001713666483452,0.002791363035582,0.00285146420188408,0.00409969823852275,0.00428468942327446,0.00232789219728339,0.00319879926705751,0.00581285688252796,0.0028683312845329,0.00300409938713181,0.000843629840646837,0.00351459415092275,0.00325757599790205,0.00368820220046342,0.00504003641540773,0.0022763012345598,0.00348425162789263,0.00319732518825355,0.0028667272176757,0.00466171306610785,0.00277131299978418,0.000816023577609116,0.00791824017367174,0.00427534811641578,0.00305477553853954
0.00343897397834793,0.00286747080841196,0.00404392533080366,0.00343673764286639,0.00371531180902404,0.00330319748099973,0.00381602628899731,0.00272309857727306,0.00191363027171673,0.00467037065046396,0.0028863115379582,0.00377353853886335,0.0042382402813269,0.00342374318220139,0.00289363222533405,0.00490042584469303,0.00516323888246695,0.00435622402407996,0.00177079047138477,0.00180684876736563,0.0028091177084079,0.00290945285585224,0.00398465818796363,0.00407630577594455,0.00239085178827334,0.00329811603296554,0.00567625158254463,0.00296058887231063,0.00300936752833885,0.00083057871380782,0.00341843863907297,0.00320355150052995,0.00365970082392893,0.00496155952709842,0.0023720679401224,0.00352567631698037,0.00314943255263638,0.00294816385020881,0.00439442698349669,0.00289791834922958,0.000808374789488429,0.00764093804488654,0.00422368736005209,0.00295064809628392
0.00355347541253218,0.00281765341153325,0.00385989040781107,0.00353892697568095,0.00381225099340943,0.00332964167175682,0.00374773347808009,0.00279616226966674,0.00216872880327812,0.00439798006785609,0.00282134680838125,0.00372189492716383,0.004304606146855,0.0034479808784451,0.00285341459219825,0.0047309126293459,0.00514184272890043,0.00448065200711256,0.00182957662504469,0.00181234767546672,0.00280158028729266,0.00286875189196353,0.00378343151005313,0.00400684888878877,0.00256717777147598,0.0032574125720795,0.00559069634084049,0.00309938873897972,0.00314658730892597,0.000832630468234908,0.00353122500497475,0.0031382212271688,0.00382193424042766,0.00474046051075234,0.00249226879976096,0.00355269341787089,0.00320734089989545,0.00295961818176532,0.00424393061256281,0.00287272778096346,0.000747645320621664,0.0077524059038641,0.00437578887079418,0.00288702478837266
0.00322434543550351,0.00300492084149889,0.00373840996220951,0.0036498210100381,0.00370374014544719,0.00316483193726301,0.00384005935077848,0.00280798917015781,0.00218820400055313,0.00404592528073986,0.00277814343064716,0.00358089125699537,0.00444422173264388,0.00347131141222631,0.00282909405039627,0.00472691414349373,0.00519468701682918,0.00428831250294734,0.00187650327976914,0.00191008909113057,0.00292595209563069,0.00302561678399902,0.00350632644230677,0.00405196909824005,0.00247503811026862,0.00331414046419155,0.00576331277822975,0.00321046469467224,0.00318676213090401,0.000835035408088646,0.00356459746707635,0.00311739547345698,0.00357298542473962,0.0049797817066758,0.00245110127111099,0.0030304312273461,0.00323788446345291,0.00302472292446471,0.00437499489397363,0.0027659623832688,0.000744049640187154,0.00788895431398654,0.00427834480808318,0.00296880929979234
0.00316537677643696,0.0030413795878417,0.00411479835502682,0.00369517222037442,0.00350119360234054,0.0032696410577422,0.00384272676108963,0.00278588397938785,0.00202841104054352,0.00437614156601529,0.00282690931772573,0.00371205908185742,0.00442001807024744,0.00335721829060183,0.00302336094267419,0.00482567141356299,0.00527304690631331,0.00410334827539848,0.0018717974365247,0.00193184435312746,0.00298322678119488,0.00306531859999371,0.00386417651570664,0.00426867432558142,0.00234857976144493,0.00334668120518332,0.0058963101842007,0.00325493734070988,0.00323642000789934,0.000846286985397924,0.0034662412591647,0.00314986517747319,0.00339497615667429,0.00506461203058338,0.00224798473177357,0.00306730961627874,0.00339117981835192,0.0031348332194553,0.00457916021742781,0.00269340809253083,0.000792120673351414,0.00785751798697104,0.00442709025774374,0.00299493391388612
0.00337635254477752,0.00305359833607343,0.00396351533253771,0.00362665111681879,0.00372699614406838,0.0033403656147016,0.00396487894809859,0.00264380512168285,0.00192436261149851,0.00440329688592242,0.00294162368502064,0.0037617038411838,0.00423405596587899,0.00348812125621076,0.00292107573258584,0.00483320345536754,0.00525578805154965,0.0043996734320593,0.00182198672807636,0.00186967153632318,0.00289803779487161,0.00305783970868688,0.00382060680008209,0.00424860127090705,0.00242368777515231,0.00345515555084532,0.00556374673368505,0.00311843764550491,0.00318810919835504,0.000857030258251282,0.00347127050265685,0.00324301840353817,0.00367085123365003,0.00481099672864027,0.00232845642208366,0.00337698888557839,0.00355000941349951,0.00305367641690436,0.00439991107345237,0.0027612103797482,0.000832962627259599,0.00777377478569326,0.00468410892617726,0.00305564445031335
0.00335665213173835,0.00289380360044364,0.00411693112831172,0.00385937016588533,0.00383819825091574,0.00326776292451341,0.00380746605702062,0.00256916760153154,0.00185795728177747,0.00429898210733549,0.0029596485113267,0.00371721780885136,0.00439423456806641,0.00357017944830934,0.00300085017154872,0.00489092386742816,0.0053116997250174,0.004352633281057,0.00183696035406373,0.00189986775443357,0.00275120329335869,0.0029491111042176,0.0038692424646519,0.00428599513172084,0.00241844208224037,0.00343764905782384,0.00574174291117746,0.00324049744534363,0.00331632945971008,0.000857309654789329,0.00371109424935209,0.00322433593749693,0.00365312390845391,0.00480666857800278,0.00237439909193175,0.00316309898330254,0.00345788338326672,0.00316372923687232,0.00454923720792961,0.00297461718778506,0.000869634535236613,0.00760463818594645,0.00461234634968422,0.00308760919132613
0.00330145572792792,0.00277320609056175,0.00394532370154872,0.00360630132384818,0.00365577979537892,0.00325521875816572,0.00387657640604329,0.00252724923502435,0.00197306567567071,0.0041898018157562,0.00301316716798184,0.0036239958724587,0.00424741690523781,0.00347233662576764,0.00297859797208299,0.00496569961327609,0.00521791147098233,0.00425112631071359,0.00191933060520437,0.00194327445983183,0.00269688463104664,0.00286658158274925,0.00369589601581731,0.00415788195014245,0.00237139637457819,0.00337970733326165,0.00582670559520149,0.00312161151848333,0.00318227954055209,0.00087089397093252,0.00354029802125177,0.00318116316653827,0.00363444546079285,0.00488794720993856,0.00233010520302677,0.0030897911131512,0.00356279452445286,0.00292621297540939,0.00446130099809279,0.00323079312053443,0.000911412287860009,0.00748118674595996,0.00460310732718309,0.00306736483770348
0.00302489970328896,0.00253490078562216,0.00384730612845871,0.00344597896144195,0.00343596443478838,0.00304973019667278,0.00393494190432802,0.00237605798520017,0.00185486989221033,0.00425793261646548,0.00309939001954218,0.00343985998029357,0.00411045837350776,0.00323241160942394,0.00336494210102416,0.00499714573536028,0.00526982056563868,0.00412380953246672,0.00196209239636101,0.00193905232648852,0.00252889589743214,0.00280483143313788,0.00358893534387784,0.00403954947951791,0.00243542263220527,0.00327253144103912,0.0058343236190833,0.00304765377857603,0.00301779414984938,0.000873804165850686,0.00330382488293774,0.003042624735541,0.00332200181526815,0.00496049806156598,0.00241696300894144,0.00291633728046801,0.00343612018713934,0.00285040069112054,0.00455111684559105,0.00327312786093013,0.000906109091114489,0.00759686510999669,0.00440450121941267,0.00300905117013869
0.00306041171812996,0.00261576425502389,0.00406735471068311,0.0032153739806659,0.00343088432798743,0.00316148689420859,0.00394903056428388,0.0027172766081882,0.0019883729811911,0.00445414986907983,0.00304019335799931,0.00359883383533878,0.00424676638948389,0.0031018891000852,0.00297351893410602,0.00505226663227248,0.00543192029501083,0.00416095002428026,0.00198241388480287,0.00204408169800518,0.00288493812976929,0.00303017835413388,0.00388319556449983,0.00406862140351728,0.00258360420948234,0.00330326611344783,0.00621559818687065,0.0029062893908503,0.0028530467252769,0.000898347478855226,0.00320643037431042,0.00294991116371865,0.00329407132586893,0.00514238557976912,0.00266107979627537,0.00298953611114665,0.00332870192669715,0.00267136291883425,0.00456194955428312,0.00330117080733627,0.000927392372349679,0.00778135405643157,0.00445651623121763,0.00304806901177837
0.00328254637603331,0.00279503909629913,0.0040544373447661,0.00331405342419745,0.00362459289019348,0.00325753472836929,0.00402542708388152,0.00267835800425428,0.00204931152514192,0.00457941914172906,0.00289185798354061,0.00370593868597547,0.00415069279499856,0.00326426778977969,0.00300418927314669,0.00523371444252148,0.00539529573208367,0.00420568210820648,0.00199427093583853,0.00213834103433713,0.00290903348587431,0.00306460154506219,0.00393356406788772,0.00418533916638388,0.00256698156657211,0.00330702601375019,0.00644644709891995,0.00291340636392987,0.00296927083295395,0.000865271820824379,0.00332918829623747,0.00299994911391923,0.0035392729169564,0.00536185056107502,0.00267791873668011,0.00317388093043565,0.00327358087147047,0.0026920619453062,0.00466930110708633,0.00325627465627673,0.00094113285775886,0.00776493608000684,0.00457659295678693,0.00308175157537159
0.0034144183686757,0.00273250081366537,0.00425920467021457,0.00341881843427211,0.00387829601408115,0.00331386622162648,0.00423698506297479,0.0027229040161885,0.00217666421469009,0.00460015501491158,0.00291120268554712,0.00386496807034496,0.00424183556905514,0.00329908488984733,0.00276402308299729,0.00531236153028001,0.00513105972446316,0.00446384930155679,0.0020022296916644,0.00207946830707878,0.00283545255361637,0.00299600449476509,0.00404757669994966,0.0044220414770306,0.00262532915434211,0.00333023601435033,0.00614355327331248,0.00299394894342089,0.00312596075290781,0.000869459219824519,0.00350845982199359,0.00295139304257822,0.00372590716430197,0.00526727426577038,0.00271035690241469,0.00331720599510677,0.00328679850455241,0.00272767248344166,0.00484633465337234,0.00324573142290294,0.000947285306439417,0.00776496730706335,0.00447796354428966,0.00310525554434728
