COUNTRY,YEAR_CODE,WEEK_CODE,MEASURE_CODE,AGEGROUP_CODE,VIRUSTYPE_CODE,VIRUS_SUB_CODE,INF_CONF_CODE,SAMPLED_CODE,DataValue
Kyrgyzstan,2018,40,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,41,ILI CASES,0TO4,,,,,
Kyrgyzstan,2018,41,ILI CASES,5TO14,,,,,
Kyrgyzstan,2018,41,ILI CASES,15TO64,,,,,1.00
Kyrgyzstan,2018,41,ILI CASES,65TO,,,,,
Kyrgyzstan,2018,41,ILI CASES,ALL,,,,,1.00
Kyrgyzstan,2018,41,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,41,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,41,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,41,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,41,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,41,ARI CASES,0TO4,,,,,1639.00
Kyrgyzstan,2018,41,ARI CASES,5TO14,,,,,944.00
Kyrgyzstan,2018,41,ARI CASES,15TO64,,,,,760.00
Kyrgyzstan,2018,41,ARI CASES,65TO,,,,,81.00
Kyrgyzstan,2018,41,ARI CASES,ALL,,,,,3424.00
Kyrgyzstan,2018,41,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,41,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,41,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,41,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,41,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,41,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Kyrgyzstan,2018,41,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,41,SARI CASES,ALL,,,,,62.00
Kyrgyzstan,2018,41,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,5.00
Kyrgyzstan,2018,41,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,41,SARI INPATIENTS,ALL,,,,,938.00
Kyrgyzstan,2018,41,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,41,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,41,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,41,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,41,TREND,,,,,,Unchanged
Kyrgyzstan,2018,41,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,41,IMPACT,,,,,,Low
Kyrgyzstan,2018,41,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,42,ILI CASES,0TO4,,,,,
Kyrgyzstan,2018,42,ILI CASES,5TO14,,,,,
Kyrgyzstan,2018,42,ILI CASES,15TO64,,,,,1.00
Kyrgyzstan,2018,42,ILI CASES,65TO,,,,,
Kyrgyzstan,2018,42,ILI CASES,ALL,,,,,1.00
Kyrgyzstan,2018,42,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,42,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,42,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,42,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,42,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,42,ARI CASES,0TO4,,,,,1585.00
Kyrgyzstan,2018,42,ARI CASES,5TO14,,,,,1087.00
Kyrgyzstan,2018,42,ARI CASES,15TO64,,,,,859.00
Kyrgyzstan,2018,42,ARI CASES,65TO,,,,,92.00
Kyrgyzstan,2018,42,ARI CASES,ALL,,,,,3886.00
Kyrgyzstan,2018,42,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,42,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,42,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,42,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,42,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,42,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Kyrgyzstan,2018,42,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,42,SARI CASES,ALL,,,,,131.00
Kyrgyzstan,2018,42,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,4.00
Kyrgyzstan,2018,42,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,42,SARI INPATIENTS,ALL,,,,,905.00
Kyrgyzstan,2018,42,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,42,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,42,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,42,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,42,TREND,,,,,,Unchanged
Kyrgyzstan,2018,42,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,42,IMPACT,,,,,,Low
Kyrgyzstan,2018,42,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,43,ILI CASES,0TO4,,,,,1.00
Kyrgyzstan,2018,43,ILI CASES,5TO14,,,,,2.00
Kyrgyzstan,2018,43,ILI CASES,15TO64,,,,,2.00
Kyrgyzstan,2018,43,ILI CASES,65TO,,,,,0.00
Kyrgyzstan,2018,43,ILI CASES,ALL,,,,,5.00
Kyrgyzstan,2018,43,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,43,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,43,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,43,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,43,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,43,ARI CASES,0TO4,,,,,1797.00
Kyrgyzstan,2018,43,ARI CASES,5TO14,,,,,971.00
Kyrgyzstan,2018,43,ARI CASES,15TO64,,,,,869.00
Kyrgyzstan,2018,43,ARI CASES,65TO,,,,,120.00
Kyrgyzstan,2018,43,ARI CASES,ALL,,,,,3757.00
Kyrgyzstan,2018,43,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,43,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,43,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,43,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,43,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,43,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Kyrgyzstan,2018,43,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,43,SARI CASES,ALL,,,,,84.00
Kyrgyzstan,2018,43,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,2.00
Kyrgyzstan,2018,43,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,43,SARI INPATIENTS,ALL,,,,,1072.00
Kyrgyzstan,2018,43,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,43,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,43,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,43,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,43,TREND,,,,,,Unchanged
Kyrgyzstan,2018,43,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,43,IMPACT,,,,,,Low
Kyrgyzstan,2018,43,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,44,ILI CASES,0TO4,,,,,1.00
Kyrgyzstan,2018,44,ILI CASES,5TO14,,,,,2.00
Kyrgyzstan,2018,44,ILI CASES,15TO64,,,,,1.00
Kyrgyzstan,2018,44,ILI CASES,65TO,,,,,0.00
Kyrgyzstan,2018,44,ILI CASES,ALL,,,,,4.00
Kyrgyzstan,2018,44,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,44,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,44,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,44,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,44,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,44,ARI CASES,0TO4,,,,,1762.00
Kyrgyzstan,2018,44,ARI CASES,5TO14,,,,,1000.00
Kyrgyzstan,2018,44,ARI CASES,15TO64,,,,,902.00
Kyrgyzstan,2018,44,ARI CASES,65TO,,,,,90.00
Kyrgyzstan,2018,44,ARI CASES,ALL,,,,,3754.00
Kyrgyzstan,2018,44,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,44,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,44,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,44,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,44,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,44,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Kyrgyzstan,2018,44,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,44,SARI CASES,ALL,,,,,69.00
Kyrgyzstan,2018,44,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,6.00
Kyrgyzstan,2018,44,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,44,SARI INPATIENTS,ALL,,,,,941.00
Kyrgyzstan,2018,44,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,44,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,44,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,44,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,44,TREND,,,,,,Unchanged
Kyrgyzstan,2018,44,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,44,IMPACT,,,,,,Low
Kyrgyzstan,2018,44,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,45,ILI CASES,0TO4,,,,,3.00
Kyrgyzstan,2018,45,ILI CASES,5TO14,,,,,
Kyrgyzstan,2018,45,ILI CASES,15TO64,,,,,
Kyrgyzstan,2018,45,ILI CASES,65TO,,,,,
Kyrgyzstan,2018,45,ILI CASES,ALL,,,,,3.00
Kyrgyzstan,2018,45,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,45,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,45,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,45,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,45,ILI POPULATION COVERED,ALL,,,,,2235792.00
Kyrgyzstan,2018,45,ARI CASES,0TO4,,,,,998.00
Kyrgyzstan,2018,45,ARI CASES,5TO14,,,,,453.00
Kyrgyzstan,2018,45,ARI CASES,15TO64,,,,,462.00
Kyrgyzstan,2018,45,ARI CASES,65TO,,,,,36.00
Kyrgyzstan,2018,45,ARI CASES,ALL,,,,,1949.00
Kyrgyzstan,2018,45,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,45,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,45,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,45,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,45,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,45,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,
Kyrgyzstan,2018,45,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,45,SARI CASES,ALL,,,,,77.00
Kyrgyzstan,2018,45,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,2.00
Kyrgyzstan,2018,45,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,45,SARI INPATIENTS,ALL,,,,,913.00
Kyrgyzstan,2018,45,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,45,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,45,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,45,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,45,TREND,,,,,,Unchanged
Kyrgyzstan,2018,45,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,45,IMPACT,,,,,,Low
Kyrgyzstan,2018,45,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,46,ILI CASES,0TO4,,,,,1.00
Kyrgyzstan,2018,46,ILI CASES,5TO14,,,,,0.00
Kyrgyzstan,2018,46,ILI CASES,15TO64,,,,,3.00
Kyrgyzstan,2018,46,ILI CASES,65TO,,,,,0.00
Kyrgyzstan,2018,46,ILI CASES,ALL,,,,,4.00
Kyrgyzstan,2018,46,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,46,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,46,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,46,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,46,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,46,ARI CASES,0TO4,,,,,2008.00
Kyrgyzstan,2018,46,ARI CASES,5TO14,,,,,1239.00
Kyrgyzstan,2018,46,ARI CASES,15TO64,,,,,976.00
Kyrgyzstan,2018,46,ARI CASES,65TO,,,,,109.00
Kyrgyzstan,2018,46,ARI CASES,ALL,,,,,4332.00
Kyrgyzstan,2018,46,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,46,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,46,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,46,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,46,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,46,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,3.00
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,0.00
Kyrgyzstan,2018,46,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,46,SARI CASES,ALL,,,,,94.00
Kyrgyzstan,2018,46,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,9.00
Kyrgyzstan,2018,46,SARI INPATIENTS,UNKNOWN,,,,,
Kyrgyzstan,2018,46,SARI INPATIENTS,ALL,,,,,954.00
Kyrgyzstan,2018,46,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,46,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,46,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,46,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,46,TREND,,,,,,Unchanged
Kyrgyzstan,2018,46,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,46,IMPACT,,,,,,Low
Kyrgyzstan,2018,46,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,47,ILI CASES,0TO4,,,,,1.00
Kyrgyzstan,2018,47,ILI CASES,5TO14,,,,,5.00
Kyrgyzstan,2018,47,ILI CASES,15TO64,,,,,4.00
Kyrgyzstan,2018,47,ILI CASES,65TO,,,,,0.00
Kyrgyzstan,2018,47,ILI CASES,ALL,,,,,10.00
Kyrgyzstan,2018,47,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,47,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,47,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,47,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,47,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,47,ARI CASES,0TO4,,,,,2431.00
Kyrgyzstan,2018,47,ARI CASES,5TO14,,,,,1504.00
Kyrgyzstan,2018,47,ARI CASES,15TO64,,,,,1446.00
Kyrgyzstan,2018,47,ARI CASES,65TO,,,,,138.00
Kyrgyzstan,2018,47,ARI CASES,ALL,,,,,5519.00
Kyrgyzstan,2018,47,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,47,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,47,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,47,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,47,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,47,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,0.00
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,0.00
Kyrgyzstan,2018,47,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,47,SARI CASES,ALL,,,,,108.00
Kyrgyzstan,2018,47,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,11.00
Kyrgyzstan,2018,47,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,47,SARI INPATIENTS,ALL,,,,,1073.00
Kyrgyzstan,2018,47,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
Kyrgyzstan,2018,47,SARI POPULATION COVERED,ALL,,,,,1238273.00
Kyrgyzstan,2018,47,SARI DEATHS INPATIENTS,ALL,,,,,0.00
Kyrgyzstan,2018,47,SARI SITES NUMBER,ALL,,,,,5.00
Kyrgyzstan,2018,47,TREND,,,,,,Increasing
Kyrgyzstan,2018,47,INTENSITY,,,,,,Low/Moderate
Kyrgyzstan,2018,47,IMPACT,,,,,,Low
Kyrgyzstan,2018,47,GEOSPREAD,,,,,,Localized
Kyrgyzstan,2018,48,ILI CASES,0TO4,,,,,4.00
Kyrgyzstan,2018,48,ILI CASES,5TO14,,,,,2.00
Kyrgyzstan,2018,48,ILI CASES,15TO64,,,,,0.00
Kyrgyzstan,2018,48,ILI CASES,65TO,,,,,0.00
Kyrgyzstan,2018,48,ILI CASES,ALL,,,,,6.00
Kyrgyzstan,2018,48,ILI POPULATION COVERED,0TO4,,,,,24917.00
Kyrgyzstan,2018,48,ILI POPULATION COVERED,5TO14,,,,,38717.00
Kyrgyzstan,2018,48,ILI POPULATION COVERED,15TO64,,,,,150264.00
Kyrgyzstan,2018,48,ILI POPULATION COVERED,65TO,,,,,9681.00
Kyrgyzstan,2018,48,ILI POPULATION COVERED,ALL,,,,,223579.00
Kyrgyzstan,2018,48,ARI CASES,0TO4,,,,,2720.00
Kyrgyzstan,2018,48,ARI CASES,5TO14,,,,,1727.00
Kyrgyzstan,2018,48,ARI CASES,15TO64,,,,,1611.00
Kyrgyzstan,2018,48,ARI CASES,65TO,,,,,135.00
Kyrgyzstan,2018,48,ARI CASES,ALL,,,,,6193.00
Kyrgyzstan,2018,48,ARI POPULATION COVERED,0TO4,,,,,774103.00
Kyrgyzstan,2018,48,ARI POPULATION COVERED,5TO14,,,,,1165304.00
Kyrgyzstan,2018,48,ARI POPULATION COVERED,15TO64,,,,,3870218.00
Kyrgyzstan,2018,48,ARI POPULATION COVERED,65TO,,,,,270215.00
Kyrgyzstan,2018,48,ARI POPULATION COVERED,ALL,,,,,6079840.00
Kyrgyzstan,2018,48,SARI CASES,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA A,AH1,Positive,,
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA A,AH12009,Positive,,
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA A,AH1N12009,Positive,,5.00
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA A,AH3N2,Positive,,0.00
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA B,BVICTORIA,Positive,,0.00
Kyrgyzstan,2018,48,SARI CASES,ALL,INFLUENZA B,BYAMAGATA,Positive,,0.00
Kyrgyzstan,2018,48,SARI CASES,ALL,,,,,131.00
Kyrgyzstan,2018,48,SPECIMENS PROCESSED FOR SARI,ALL,,,TOTAL,,9.00
Kyrgyzstan,2018,48,SARI INPATIENTS,UNKNOWN,,,,,0.00
Kyrgyzstan,2018,48,SARI INPATIENTS,ALL,,,,,1028.00
Kyrgyzstan,2018,48,SARI POPULATION COVERED,UNKNOWN,,,,,11.00
